species_id,eng_name_key,kor_name_key,name,form_key,type_a,type_b,generation,Gender_Unknown,Gender_Male,Gender_Female,Egg_Steps,Egg_Group1,Egg_Group2,Get_Rate,Experience_Type,Category,HP,A,B,C,D,S,Total
888,Zacian,자시안,Zacian Crowned Sword,Crowned Sword,Fairy,Steel,8,TRUE,0,0,120,Undiscovered,,10,Slow,Legendary,92,150,115,80,115,148,700
889,Zamazenta,자마젠타,Zamazenta Hero of Many Battles,Hero of Many Battles,Fighting,None,8,TRUE,0,0,120,Undiscovered,,10,Slow,Legendary,92,120,115,80,115,138,660
889,Zamazenta,자마젠타,Zamazenta Crowned Shield,Crowned Sword,Fighting,Steel,8,TRUE,0,0,120,Undiscovered,,10,Slow,Legendary,92,120,140,80,140,128,700
890,Eternatus,무한다이노,Eternatus,Default,Poison,Dragon,8,TRUE,0,0,120,Undiscovered,,255,Slow,Legendary,140,85,95,145,95,130,690
890,Eternatus,무한다이노,Eternamax Eternatus,Eternatus,Poison,Dragon,8,TRUE,0,0,120,Undiscovered,,255,Slow,Legendary,255,115,250,125,250,130,1125
891,Kubfu,치고마,Kubfu,Default,Fighting,None,8,FALSE,87.5,12.5,120,Undiscovered,,3,Slow,Semi-Legendary,60,90,60,53,50,72,385
892,Urshifu,우라오스,Urshifu Single Strike Style,Single Strike,Fighting,Dark,8,FALSE,87.5,12.5,120,Undiscovered,,3,Slow,Semi-Legendary,100,130,100,63,60,97,550
892,Urshifu,우라오스,Urshifu Rapid Strike Style,Rapid Strike,Fighting,Water,8,FALSE,87.5,12.5,120,Undiscovered,,3,Slow,Semi-Legendary,100,130,100,63,60,97,550
893,Zarude,자루도,Zarude,Default,Dark,Grass,8,TRUE,0,0,120,Undiscovered,,3,Slow,Mythical,105,120,105,70,95,105,600
894,Regieleki,레지에레키,Regieleki,Default,Electric,None,8,TRUE,0,0,120,Undiscovered,,3,Slow,Semi-Legendary,80,100,50,100,50,200,580
895,Regidrago,레지드래고,Regidrago,Default,Dragon,None,8,TRUE,0,0,120,Undiscovered,,3,Slow,Semi-Legendary,200,100,50,100,50,80,580
896,Glastrier,블리자포스,Glastrier,Default,Ice,None,8,TRUE,0,0,120,Undiscovered,,3,Slow,Semi-Legendary,100,145,130,65,110,30,580
897,Spectrier,레이스포스,Spectrier,Default,Ghost,None,8,TRUE,0,0,120,Undiscovered,,3,Slow,Semi-Legendary,100,65,60,145,80,130,580
898,Calyrex,버드렉스,Calyrex,Default,Psychic,Grass,8,TRUE,0,0,120,Undiscovered,,3,Slow,Legendary,100,80,80,80,80,80,500
898,Calyrex,버드렉스,Calyrex Ice Rider,Ice Rider,Psychic,Ice,8,TRUE,0,0,120,Undiscovered,,3,Slow,Legendary,100,165,150,85,130,50,680
898,Calyrex,버드렉스,Calyrex Shadow Rider,Shadow Rider,Psychic,Ghost,8,TRUE,0,0,120,Undiscovered,,3,Slow,Legendary,100,85,80,165,100,150,680
899,Wyrdeer,신비록,Wyrdeer,Default,Normal,Psychic,8,FALSE,50,50,20,Ground,,45,Slow,Ordinary,103,105,72,105,75,65,525
900,Kleavor,사마자르,Kleavor,Default,Bug,Rock,8,FALSE,50,50,20,Bug,,15,MediumFast,Ordinary,70,130,95,45,75,85,500
901,Ursaluna,다투곰,Ursaluna,Default,Ground,Normal,8,FALSE,50,50,20,Ground,,20,MediumFast,Ordinary,130,140,105,45,80,50,550
902,Basculegion,대쓰여너,Basculegion Male,Default,Water,Ghost,8,FALSE,100,0,20,Water2,,45,MediumFast,Ordinary,120,112,65,80,75,78,530
902,Basculegion,대쓰여너,Basculegion Felame,Default,Water,Ghost,8,FALSE,0,100,20,Water2,,45,MediumFast,Ordinary,120,92,65,100,75,78,530
903,Sneasler,포푸니크,Sneasler,Default,Fighting,Poison,8,FALSE,50,50,20,Ground,,20,MediumSlow,Ordinary,80,130,60,40,80,120,510
904,Overqwil,장침바루,Overqwil,Default,Dark,Poison,8,FALSE,50,50,20,Water2,,45,MediumFast,Ordinary,85,115,95,65,65,85,510
905,Enamorus,러브로스,Enamorus Incarnate Style,Incarnate,Fairy,Flying,8,FALSE,0,100,20,Undiscovered,,3,Slow,Semi-Legendary,74,115,70,135,80,106,580
905,Enamorus,러브로스,Enamorus Therian Style,Therian,Fairy,Flying,8,FALSE,0,100,20,Undiscovered,,3,Slow,Semi-Legendary,74,115,110,135,100,46,580
906,Sprigatito,나오하,Sprigatito,Default,Grass,None,9,FALSE,87.5,12.5,20,Ground,Grass,45,MediumSlow,Ordinary,40,61,54,45,45,65,310
907,Floragato,나로테,Floragato,Default,Grass,None,9,FALSE,87.5,12.5,20,Ground,Grass,45,MediumSlow,Ordinary,61,80,63,60,63,83,410
908,Meowscarada,마스카나,Meowscarada,Default,Grass,Dark,9,FALSE,87.5,12.5,20,Ground,Grass,45,MediumSlow,Ordinary,76,110,70,81,70,123,530
909,Fuecoco,뜨아거,Fuecoco,Default,Fire,None,9,FALSE,87.5,12.5,20,Ground,,45,MediumSlow,Ordinary,67,45,59,63,40,36,310
910,Crocalor,악뜨거,Crocalor,Default,Fire,None,9,FALSE,87.5,12.5,20,Ground,,45,MediumSlow,Ordinary,81,55,78,90,58,49,411
911,Skeledirge,라우드본,Skeledirge,Default,Fire,Ghost,9,FALSE,87.5,12.5,20,Ground,,45,MediumSlow,Ordinary,104,75,100,110,75,66,530
912,Quaxly,꾸왁스,Quaxly,Default,Water,None,9,FALSE,87.5,12.5,20,Flying,Water1,45,MediumSlow,Ordinary,55,65,45,50,45,50,310
913,Quaxwell,아꾸왁,Quaxwell,Default,Water,None,9,FALSE,87.5,12.5,20,Flying,Water1,45,MediumSlow,Ordinary,70,85,65,65,60,65,410
914,Quaquaval,웨이니발,Quaquaval,Default,Water,Fighting,9,FALSE,87.5,12.5,20,Flying,Water1,45,MediumSlow,Ordinary,85,120,80,85,75,85,530
915,Lechonk,맛보돈,Lechonk,Default,Normal,None,9,FALSE,50,50,15,Ground,,255,MediumFast,Ordinary,54,45,40,35,45,35,254
916,Oinkologne,퍼퓨돈,Oinkologne Male,Male,Normal,None,9,FALSE,100,0,15,Ground,,100,MediumFast,Ordinary,110,100,75,59,80,65,489
916,Oinkologne,퍼퓨돈,Oinkologne Female,Female,Normal,None,9,FALSE,0,100,15,Ground,,100,MediumFast,Ordinary,115,90,70,59,90,65,489
917,Tarountula,타랜툴라,Tarountula,Default,Bug,None,9,FALSE,50,50,15,Bug,,255,Erratic,Ordinary,35,41,45,29,40,20,210
918,Spidops,트래피더,Spidops,Default,Bug,None,9,FALSE,50,50,15,Bug,,120,Erratic,Ordinary,60,79,92,52,86,35,404
919,Nymble,콩알뚜기,Nymble,Default,Bug,None,9,FALSE,50,50,20,Bug,,190,MediumFast,Ordinary,33,46,40,21,25,45,210
920,Lokix,엑스레그,Lokix,Default,Bug,Dark,9,FALSE,50,50,20,Bug,,30,MediumFast,Ordinary,71,102,78,52,55,92,450
921,Pawmi,빠모,Pawmi,Default,Electric,None,9,FALSE,50,50,15,Ground,,190,MediumFast,Ordinary,45,50,20,40,25,60,240
922,Pawmo,빠모트,Pawmo,Default,Electric,Fighting,9,FALSE,50,50,15,Ground,,80,MediumFast,Ordinary,60,75,40,50,40,85,350
923,Pawmot,빠르모트,Pawmot,Default,Electric,Fighting,9,FALSE,50,50,15,Ground,,45,MediumFast,Ordinary,70,115,70,70,60,105,490
924,Tandemaus,두리쥐,Tandemaus,Default,Normal,None,9,TRUE,0,0,10,Ground,Fairy,150,Fast,Ordinary,50,50,45,40,45,75,305
925,Maushold,파밀리쥐,Maushold Family of Three,Family of Three,Normal,None,9,TRUE,0,0,10,Ground,Fairy,75,Fast,Ordinary,74,75,70,65,75,111,470
925,Maushold,파밀리쥐,Maushold Family of Four,Family of Four,Normal,None,9,TRUE,0,0,10,Ground,Fairy,75,Fast,Ordinary,74,75,70,65,75,111,470
926,Fidough,쫀도기,Fidough,Default,Fairy,None,9,FALSE,50,50,20,Ground,Mineral,190,MediumSlow,Ordinary,37,55,70,30,55,65,312
927,Dachsbun,바우첼,Dachsbun,Default,Fairy,None,9,FALSE,50,50,20,Ground,Mineral,90,MediumSlow,Ordinary,57,80,115,50,80,95,477
928,Smoliv,미니브,Smoliv,Default,Grass,Normal,9,FALSE,50,50,20,Grass,,255,MediumSlow,Ordinary,41,35,45,58,51,30,260
929,Dolliv,올리뇨,Dolliv,Default,Grass,Normal,9,FALSE,50,50,20,Grass,,120,MediumSlow,Ordinary,52,53,60,78,78,33,354
930,Arboliva,올리르바,Arboliva,Default,Grass,Normal,9,FALSE,50,50,20,Grass,,45,MediumSlow,Ordinary,78,69,90,125,109,39,510
931,Squawkabilly,시비꼬,Squawkabilly Green Plumage,Green,Normal,Flying,9,FALSE,50,50,15,Flying,,190,Erratic,Ordinary,82,96,51,45,51,92,417
931,Squawkabilly,시비꼬,Squawkabilly Blue Plumage,Blue,Normal,Flying,9,FALSE,50,50,15,Flying,,190,Erratic,Ordinary,82,96,51,45,51,92,417
931,Squawkabilly,시비꼬,Squawkabilly Yellow Plumage,Yellow,Normal,Flying,9,FALSE,50,50,15,Flying,,190,Erratic,Ordinary,82,96,51,45,51,92,417
931,Squawkabilly,시비꼬,Squawkabilly White Plumage,White,Normal,Flying,9,FALSE,50,50,15,Flying,,190,Erratic,Ordinary,82,96,51,45,51,92,417
932,Nacli,베베솔트,Nacli,Default,Rock,None,9,FALSE,50,50,20,Mineral,,255,MediumSlow,Ordinary,55,55,75,35,35,25,280
933,Naclstack,스태솔트,Naclstack,Default,Rock,None,9,FALSE,50,50,20,Mineral,,120,MediumSlow,Ordinary,60,60,100,35,65,35,355
934,Garganacl,콜로솔트,Garganacl,Default,Rock,None,9,FALSE,50,50,20,Mineral,,45,MediumSlow,Ordinary,100,100,130,45,90,35,500
935,Charcadet,카르본,Charcadet,Default,Fire,None,9,FALSE,50,50,35,Human-Like,,90,Slow,Ordinary,40,50,40,50,40,35,255
936,Armarouge,카디나르마,Armarouge,Default,Fire,Psychic,9,FALSE,50,50,35,Human-Like,,25,Slow,Ordinary,85,60,100,125,80,75,525
937,Ceruledge,파라블레이즈,Ceruledge,Default,Fire,Ghost,9,FALSE,50,50,35,Human-Like,,25,Slow,Ordinary,75,125,80,60,100,85,525
938,Tadbulb,빈나두,Tadbulb,Default,Electric,None,9,FALSE,50,50,20,Water1,,190,MediumFast,Ordinary,61,31,41,59,35,45,272
939,Bellibolt,찌리배리,Bellibolt,Default,Electric,None,9,FALSE,50,50,20,Water1,,50,MediumFast,Ordinary,109,64,91,103,83,45,495
940,Wattrel,찌리비,Wattrel,Default,Electric,Flying,9,FALSE,50,50,20,Water1,Flying,180,MediumSlow,Ordinary,40,40,35,55,40,70,280
941,Kilowattrel,찌리비크,Kilowattrel,Default,Electric,Flying,9,FALSE,50,50,20,Water1,Flying,90,MediumSlow,Ordinary,70,70,60,105,60,125,490
942,Maschiff,오라티프,Maschiff,Default,Dark,None,9,FALSE,50,50,20,Ground,,150,MediumSlow,Ordinary,60,78,60,40,51,51,340
943,Mabosstiff,마피티프,Mabosstiff,Default,Dark,None,9,FALSE,50,50,20,Ground,,75,MediumSlow,Ordinary,80,120,90,60,70,85,505
944,Shroodle,땃쭈르,Shroodle,Default,Poison,Normal,9,FALSE,50,50,20,Ground,,190,MediumSlow,Ordinary,40,65,35,40,35,75,290
945,Grafaiai,태깅구르,Grafaiai,Default,Poison,Normal,9,FALSE,50,50,20,Ground,,90,MediumSlow,Ordinary,63,95,65,80,72,110,485
946,Bramblin,그푸리,Bramblin,Default,Grass,Ghost,9,FALSE,50,50,20,Grass,,190,MediumFast,Ordinary,40,65,30,45,35,60,275
947,Brambleghast,공푸리,Brambleghast,Default,Grass,Ghost,9,FALSE,50,50,20,Grass,,45,MediumFast,Ordinary,55,115,70,80,70,90,480
948,Toedscool,들눈해,Toedscool,Default,Ground,Grass,9,FALSE,50,50,20,Grass,,190,MediumSlow,Ordinary,40,40,35,50,100,70,335
949,Toedscruel,육파리,Toedscruel,Default,Ground,Grass,9,FALSE,50,50,20,Grass,,90,MediumSlow,Ordinary,80,70,65,80,120,100,515
950,Klawf,절벼게,Klawf,Default,Rock,None,9,FALSE,50,50,35,Water3,,120,MediumFast,Ordinary,70,100,115,35,55,75,450
951,Capsakid,캡싸이,Capsakid,Default,Grass,None,9,FALSE,50,50,20,Grass,,190,MediumFast,Ordinary,50,62,40,62,40,50,304
952,Scovillain,스코빌런,Scovillain,Default,Grass,Fire,9,FALSE,50,50,20,Grass,,75,MediumFast,Ordinary,65,108,65,108,65,75,486
953,Rellor,구르데,Rellor,Default,Bug,None,9,FALSE,50,50,20,Bug,,190,Fast,Ordinary,41,50,60,31,58,30,270
954,Rabsca,베라카스,Rabsca,Default,Bug,Psychic,9,FALSE,50,50,20,Bug,,45,Fast,Ordinary,75,50,85,115,100,45,470
955,Flittle,하느라기,Flittle,Default,Psychic,None,9,FALSE,50,50,20,Flying,,120,MediumSlow,Ordinary,30,35,30,55,30,75,255
956,Espathra,클레스퍼트라,Espathra,Default,Psychic,None,9,FALSE,50,50,20,Flying,,60,MediumSlow,Ordinary,95,60,60,101,60,105,481
957,Tinkatink,어리짱,Tinkatink,Default,Fairy,Steel,9,FALSE,0,100,20,Fairy,,190,MediumSlow,Ordinary,50,45,45,35,64,58,297
958,Tinkatuff,벼리짱,Tinkatuff,Default,Fairy,Steel,9,FALSE,0,100,20,Fairy,,90,MediumSlow,Ordinary,65,55,55,45,82,78,380
959,Tinkaton,두드리짱,Tinkaton,Default,Fairy,Steel,9,FALSE,0,100,20,Fairy,,45,MediumSlow,Ordinary,85,75,77,70,105,94,506
960,Wiglett,바다그다,Wiglett,Default,Water,None,9,FALSE,50,50,20,Water3,,255,MediumFast,Ordinary,10,55,25,35,25,95,245
961,Wugtrio,바닥트리오,Wugtrio,Default,Water,None,9,FALSE,50,50,20,Water3,,50,MediumFast,Ordinary,35,100,50,50,70,120,425
962,Bombirdier,떨구새,Bombirdier,Default,Flying,Dark,9,FALSE,50,50,35,Flying,,25,Slow,Ordinary,70,103,85,60,85,82,485
963,Finizen,맨돌핀,Finizen,Default,Water,None,9,FALSE,50,50,40,Ground,Water2,200,Slow,Ordinary,70,45,40,45,40,75,315
964,Palafin,돌핀맨,Palafin Zero Form,Zero,Water,None,9,FALSE,50,50,40,Ground,Water2,45,Slow,Ordinary,100,70,72,53,62,100,457
964,Palafin,돌핀맨,Palafin Hero Form,Hero,Water,None,9,FALSE,50,50,40,Ground,Water2,45,Slow,Ordinary,100,160,97,106,87,100,650
965,Varoom,부르롱,Varoom,Default,Steel,Poison,9,FALSE,50,50,20,Mineral,,190,MediumFast,Ordinary,45,70,63,30,45,47,300
966,Revavroom,부르르룸,Revavroom,Default,Steel,Poison,9,FALSE,50,50,20,Mineral,,75,MediumFast,Ordinary,80,119,90,54,67,90,500
967,Cyclizar,모토마,Cyclizar,Default,Dragon,Normal,9,FALSE,50,50,30,Ground,,190,MediumSlow,Ordinary,70,95,65,85,65,121,501
968,Orthworm,꿈트렁,Orthworm,Default,Steel,None,9,FALSE,50,50,35,Ground,,25,Slow,Ordinary,70,85,145,60,55,65,480
969,Glimmet,초롱순,Glimmet,Default,Rock,Poison,9,FALSE,50,50,30,Mineral,,70,MediumSlow,Ordinary,48,35,42,105,60,60,350
970,Glimmora,킬라플로르,Glimmora,Default,Rock,Poison,9,FALSE,50,50,30,Mineral,,25,MediumSlow,Ordinary,83,55,90,130,81,86,525
971,Greavard,망망이,Greavard,Default,Ghost,None,9,FALSE,50,50,20,Ground,,120,MediumSlow,Ordinary,50,61,60,30,55,34,290
972,Houndstone,묘두기,Houndstone,Default,Ghost,None,9,FALSE,50,50,20,Ground,,60,MediumSlow,Ordinary,72,101,100,50,97,68,488
973,Flamigo,꼬이밍고,Flamigo,Default,Flying,Fighting,9,FALSE,50,50,20,Flying,,100,MediumSlow,Ordinary,82,115,74,75,64,90,500
974,Cetoddle,터벅고래,Cetoddle,Default,Ice,None,9,FALSE,50,50,25,Ground,,150,MediumSlow,Ordinary,108,68,45,30,40,43,334
975,Cetitan,우락고래,Cetitan,Default,Ice,None,9,FALSE,50,50,25,Ground,,50,MediumSlow,Ordinary,170,113,65,45,55,73,521
976,Veluza,가비루사,Veluza,Default,Water,Psychic,9,FALSE,50,50,20,Water2,,100,Fast,Ordinary,90,102,73,78,65,70,478
977,Dondozo,어써러셔,Dondozo,Default,Water,None,9,FALSE,50,50,40,Water2,,25,Slow,Ordinary,150,100,115,65,65,35,530
978,Tatsugiri,싸리용,Tatsugiri Curly Form,Curly,Dragon,Water,9,FALSE,50,50,35,Water2,,100,MediumSlow,Ordinary,68,50,60,120,95,82,475
978,Tatsugiri,싸리용,Tatsugiri Droopy Form,Droopy,Dragon,Water,9,FALSE,50,50,35,Water2,,100,MediumSlow,Ordinary,68,50,60,120,95,82,475
978,Tatsugiri,싸리용,Tatsugiri Stretchy Form,Stretchy,Dragon,Water,9,FALSE,50,50,35,Water2,,100,MediumSlow,Ordinary,68,50,60,120,95,82,475
979,Annihilape,저승갓숭,Annihilape,Default,Fighting,Ghost,9,FALSE,50,50,20,Ground,,45,MediumFast,Ordinary,110,115,80,50,90,90,535
980,Clodsire,토오,Clodsire,Default,Poison,Ground,9,FALSE,50,50,20,Water1,Ground,90,MediumFast,Ordinary,130,75,60,45,100,20,430
981,Farigiraf,키키링,Farigiraf,Default,Normal,Psychic,9,FALSE,50,50,20,Ground,,45,MediumFast,Ordinary,120,90,70,110,70,60,520
982,Dudunsparce,노고고치,Dudunsparce Two-Segment Form,Two-Segment,Normal,None,9,FALSE,50,50,20,Ground,,45,MediumFast,Ordinary,125,100,80,85,75,55,520
982,Dudunsparce,노고고치,Dudunsparce Three-Segment FormThree-Segment,Default,Normal,None,9,FALSE,50,50,20,Ground,,45,MediumFast,Ordinary,125,100,80,85,75,55,520
983,Kingambit,대도각참,Kingambit,Default,Dark,Steel,9,FALSE,50,50,20,Human-Like,,25,MediumFast,Ordinary,100,135,120,60,85,50,550
984,Great Tusk,위대한엄니,Great Tusk,Default,Ground,Fighting,9,TRUE,0,0,50,Undiscovered,,30,Slow,Semi-Legendary,115,131,131,53,53,87,570
985,Scream Tail,우렁찬꼬리,Scream Tail,Default,Fairy,Psychic,9,TRUE,0,0,50,Undiscovered,,50,Slow,Semi-Legendary,115,65,99,65,115,111,570
986,Brute Bonnet,사나운버섯,Brute Bonnet,Default,Grass,Dark,9,TRUE,0,0,50,Undiscovered,,50,Slow,Semi-Legendary,111,127,99,79,99,55,570
987,Flutter Mane,날개치는머리,Flutter Mane,Default,Ghost,Fairy,9,TRUE,0,0,50,Undiscovered,,30,Slow,Semi-Legendary,55,55,55,135,135,135,570
988,Slither Wing,땅을기는날개,Slither Wing,Default,Bug,Fighting,9,TRUE,0,0,50,Undiscovered,,30,Slow,Semi-Legendary,85,135,79,85,105,81,570
989,Sandy Shocks,모래털가죽,Sandy Shocks,Default,Electric,Ground,9,TRUE,0,0,50,Undiscovered,,30,Slow,Semi-Legendary,85,81,97,121,85,101,570
990,Iron Treads,무쇠바퀴,Iron Treads,Default,Ground,Steel,9,TRUE,0,0,50,Undiscovered,,30,Slow,Semi-Legendary,90,112,120,72,70,106,570
991,Iron Bundle,무쇠보따리,Iron Bundle,Default,Ice,Water,9,TRUE,0,0,50,Undiscovered,,50,Slow,Semi-Legendary,56,80,114,124,60,136,570
992,Iron Hands,무쇠손,Iron Hands,Default,Fighting,Electric,9,TRUE,0,0,50,Undiscovered,,50,Slow,Semi-Legendary,154,140,108,50,68,50,570
993,Iron Jugulis,무쇠머리,Iron Jugulis,Default,Dark,Flying,9,TRUE,0,0,50,Undiscovered,,30,Slow,Semi-Legendary,94,80,86,122,80,108,570
994,Iron Moth,무쇠독나방,Iron Moth,Default,Fire,Poison,9,TRUE,0,0,50,Undiscovered,,30,Slow,Semi-Legendary,80,70,60,140,110,110,570
995,Iron Thorns,무쇠가시,Iron Thorns,Default,Rock,Electric,9,TRUE,0,0,50,Undiscovered,,30,Slow,Semi-Legendary,100,134,110,70,84,72,570
996,Frigibax,드니차,Frigibax,Default,Dragon,Ice,9,FALSE,50,50,40,Dragon,Mineral,45,Slow,Ordinary,65,75,45,35,45,55,320
997,Arctibax,드니꽁,Arctibax,Default,Dragon,Ice,9,FALSE,50,50,40,Dragon,Mineral,25,Slow,Ordinary,90,95,66,45,65,62,423
998,Baxcalibur,드닐레이브,Baxcalibur,Default,Dragon,Ice,9,FALSE,50,50,40,Dragon,Mineral,10,Slow,Ordinary,115,145,92,75,86,87,600
999,Gimmighoul,모으령,Gimmighoul Chest Form,Chest,Ghost,None,9,TRUE,0,0,50,Undiscovered,,45,Slow,Ordinary,45,30,70,75,70,10,300
999,Gimmighoul,모으령,Gimmighoul Roaming Form,Roaming,Ghost,None,9,TRUE,0,0,50,Undiscovered,,45,Slow,Ordinary,45,30,25,75,45,80,300
1000,Gholdengo,타부자고,Gholdengo,Default,Steel,Ghost,9,TRUE,0,0,50,Undiscovered,,45,Slow,Ordinary,87,60,95,133,91,84,550
1001,Wo-Chien,총지엔,Wo-Chien,Default,Dark,Grass,9,TRUE,0,0,50,Undiscovered,,6,Slow,Semi-Legendary,85,85,100,95,135,70,570
1002,Chien-Pao,파오젠,Chien-Pao,Default,Dark,Ice,9,TRUE,0,0,50,Undiscovered,,6,Slow,Semi-Legendary,80,120,80,90,65,135,570
1003,Ting-Lu,딩루,Ting-Lu,Default,Dark,Ground,9,TRUE,0,0,50,Undiscovered,,6,Slow,Semi-Legendary,155,110,125,55,80,45,570
1004,Chi-Yu,위유이,Chi-Yu,Default,Dark,Fire,9,TRUE,0,0,50,Undiscovered,,6,Slow,Semi-Legendary,55,80,80,135,120,100,570
1005,Roaring Moon,고동치는달,Roaring Moon,Default,Dragon,Dark,9,TRUE,0,0,50,Undiscovered,,10,Slow,Semi-Legendary,105,139,71,55,101,119,590
1006,Iron Valiant,무쇠무인,Iron Valiant,Default,Fairy,Fighting,9,TRUE,0,0,50,Undiscovered,,10,Slow,Semi-Legendary,74,130,90,120,60,116,590
1007,Koraidon,코라이돈,Koraidon,Default,Fighting,Dragon,9,TRUE,0,0,50,Undiscovered,,3,Slow,Legendary,100,135,115,85,100,135,670
1008,Miraidon,미라이돈,Miraidon,Default,Electric,Dragon,9,TRUE,0,0,50,Undiscovered,,3,Slow,Legendary,100,85,100,135,115,135,670
1009,Walking Wake,굽이치는물결,Walking Wake,Default,Water,Dragon,9,TRUE,0,0,50,Undiscovered,,5,Slow,Semi-Legendary,99,83,91,125,83,109,590
1010,Iron Leaves,무쇠잎새,Iron Leaves,Default,Grass,Psychic,9,TRUE,0,0,50,Undiscovered,,5,Slow,Semi-Legendary,90,130,88,70,108,104,590
